schema_version,style_id,style_slug,color_id,color_name,color_name_normalized,dominant_hex,pattern_type,color_family,image_url,gallery_image_urls,product_url,brand_name,source_site,product_title,category,is_apparel,price_raw,price,currency,materials_raw_or_page_text,materials_snippet,scrape_status,audience,subcategory,sizes_available,waist_sizes,length,natural_fiber_percent,synthetic_fiber_percent,is_100pct_natural,is_loomi_approved,fiber_families,synthetic_fibers_present,care_level,description,fabric_breakdown_pretty,fabric_tags,occasion_tag,sku,color_code,fit_type,care_instructions,product_weight,country_of_origin,sustainability_tags,season,collection_name
3,edc56174d659,flap-pant-by-buddha-pants,edc56174d659-0dfc7bfe0729,Blue Zebra / M,Patterned,,Animal,Patterned,https://www.buddhapants.com/cdn/shop/files/flap_b5135c85-febf-4c1b-b184-6ebb9be984af.jpg,,https://www.buddhapants.com/products/flap-pant-by-buddha-pants,Buddha Pants,www.buddhapants.com,Flap Harem Pant Open on Side,Apparel,True,$78.00,78.0,USD,"All Flap Pants have fun tassels on the side pocket! 
 
Details


Available in four prints + black
Drawstring & elastic
Three inch Elastic waistband
Five sizes available! 
Fun tassels that hang off left pocket
Two inseam pockets
Open slits on both sides
All harem pants pack into their pocket 100% cotton","All Flap Pants have fun tassels on the side pocket! 
 
Details


Available in four prints + black
Drawstring & elastic
Three inch Elastic waistband
Five sizes available! 
Fun tassels that hang off lef",ok,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,100.0,False,False,cotton,,Easy Care,"Flap Harem Pant Open on Side. All Flap Pants have fun tassels on the side pocket! 
 
Details


Available in four prints + black
Drawstring & elastic
Three inch Elastic waistband
Five sizes available! 
Fun tassels that hang off lef. Perfect addition to your apparel collection.",100% cotton,COTTON,Off-Duty & Travel,Flap-Kira-Green-XXS,cf8466bed6c5,Regular,,,,organic,Spring/Summer,
3,edc56174d659,flap-pant-by-buddha-pants,edc56174d659-a12fea02a6e6,Blue Zebra / L,Patterned,,Animal,Patterned,https://www.buddhapants.com/cdn/shop/files/flap_b5135c85-febf-4c1b-b184-6ebb9be984af.jpg,,https://www.buddhapants.com/products/flap-pant-by-buddha-pants,Buddha Pants,www.buddhapants.com,Flap Harem Pant Open on Side,Apparel,True,$78.00,78.0,USD,"All Flap Pants have fun tassels on the side pocket! 
 
Details


Available in four prints + black
Drawstring & elastic
Three inch Elastic waistband
Five sizes available! 
Fun tassels that hang off left pocket
Two inseam pockets
Open slits on both sides
All harem pants pack into their pocket 100% cotton","All Flap Pants have fun tassels on the side pocket! 
 
Details


Available in four prints + black
Drawstring & elastic
Three inch Elastic waistband
Five sizes available! 
Fun tassels that hang off lef",ok,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,100.0,False,False,cotton,,Easy Care,"Flap Harem Pant Open on Side. All Flap Pants have fun tassels on the side pocket! 
 
Details


Available in four prints + black
Drawstring & elastic
Three inch Elastic waistband
Five sizes available! 
Fun tassels that hang off lef. Perfect addition to your apparel collection.",100% cotton,COTTON,Off-Duty & Travel,Flap-Kira-Green-XXS,bb6672f79d73,Regular,,,,organic,Spring/Summer,
3,edc56174d659,flap-pant-by-buddha-pants,edc56174d659-3cc41c93cc37,Brown Zebra / Xxs,Patterned,,Animal,Patterned,https://www.buddhapants.com/cdn/shop/files/flap_b5135c85-febf-4c1b-b184-6ebb9be984af.jpg,,https://www.buddhapants.com/products/flap-pant-by-buddha-pants,Buddha Pants,www.buddhapants.com,Flap Harem Pant Open on Side,Apparel,True,$78.00,78.0,USD,"All Flap Pants have fun tassels on the side pocket! 
 
Details


Available in four prints + black
Drawstring & elastic
Three inch Elastic waistband
Five sizes available! 
Fun tassels that hang off left pocket
Two inseam pockets
Open slits on both sides
All harem pants pack into their pocket 100% cotton","All Flap Pants have fun tassels on the side pocket! 
 
Details


Available in four prints + black
Drawstring & elastic
Three inch Elastic waistband
Five sizes available! 
Fun tassels that hang off lef",ok,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,100.0,False,False,cotton,,Easy Care,"Flap Harem Pant Open on Side. All Flap Pants have fun tassels on the side pocket! 
 
Details


Available in four prints + black
Drawstring & elastic
Three inch Elastic waistband
Five sizes available! 
Fun tassels that hang off lef. Perfect addition to your apparel collection.",100% cotton,COTTON,Off-Duty & Travel,Flap-Kira-Green-XXS,d359657ed033,Regular,,,,organic,Spring/Summer,
3,edc56174d659,flap-pant-by-buddha-pants,edc56174d659-de239cc41168,Brown Zebra / Xs,Patterned,,Animal,Patterned,https://www.buddhapants.com/cdn/shop/files/flap_b5135c85-febf-4c1b-b184-6ebb9be984af.jpg,,https://www.buddhapants.com/products/flap-pant-by-buddha-pants,Buddha Pants,www.buddhapants.com,Flap Harem Pant Open on Side,Apparel,True,$78.00,78.0,USD,"All Flap Pants have fun tassels on the side pocket! 
 
Details


Available in four prints + black
Drawstring & elastic
Three inch Elastic waistband
Five sizes available! 
Fun tassels that hang off left pocket
Two inseam pockets
Open slits on both sides
All harem pants pack into their pocket 100% cotton","All Flap Pants have fun tassels on the side pocket! 
 
Details


Available in four prints + black
Drawstring & elastic
Three inch Elastic waistband
Five sizes available! 
Fun tassels that hang off lef",ok,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,100.0,False,False,cotton,,Easy Care,"Flap Harem Pant Open on Side. All Flap Pants have fun tassels on the side pocket! 
 
Details


Available in four prints + black
Drawstring & elastic
Three inch Elastic waistband
Five sizes available! 
Fun tassels that hang off lef. Perfect addition to your apparel collection.",100% cotton,COTTON,Off-Duty & Travel,Flap-Kira-Green-XXS,c24a584c0210,Regular,,,,organic,Spring/Summer,
3,edc56174d659,flap-pant-by-buddha-pants,edc56174d659-cf3031af1d61,Brown Zebra / S,Patterned,,Animal,Patterned,https://www.buddhapants.com/cdn/shop/files/flap_b5135c85-febf-4c1b-b184-6ebb9be984af.jpg,,https://www.buddhapants.com/products/flap-pant-by-buddha-pants,Buddha Pants,www.buddhapants.com,Flap Harem Pant Open on Side,Apparel,True,$78.00,78.0,USD,"All Flap Pants have fun tassels on the side pocket! 
 
Details


Available in four prints + black
Drawstring & elastic
Three inch Elastic waistband
Five sizes available! 
Fun tassels that hang off left pocket
Two inseam pockets
Open slits on both sides
All harem pants pack into their pocket 100% cotton","All Flap Pants have fun tassels on the side pocket! 
 
Details


Available in four prints + black
Drawstring & elastic
Three inch Elastic waistband
Five sizes available! 
Fun tassels that hang off lef",ok,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,100.0,False,False,cotton,,Easy Care,"Flap Harem Pant Open on Side. All Flap Pants have fun tassels on the side pocket! 
 
Details


Available in four prints + black
Drawstring & elastic
Three inch Elastic waistband
Five sizes available! 
Fun tassels that hang off lef. Perfect addition to your apparel collection.",100% cotton,COTTON,Off-Duty & Travel,Flap-Kira-Green-XXS,f5db006e9a0a,Regular,,,,organic,Spring/Summer,
3,edc56174d659,flap-pant-by-buddha-pants,edc56174d659-af1150d79e13,Brown Zebra / M,Patterned,,Animal,Patterned,https://www.buddhapants.com/cdn/shop/files/flap_b5135c85-febf-4c1b-b184-6ebb9be984af.jpg,,https://www.buddhapants.com/products/flap-pant-by-buddha-pants,Buddha Pants,www.buddhapants.com,Flap Harem Pant Open on Side,Apparel,True,$78.00,78.0,USD,"All Flap Pants have fun tassels on the side pocket! 
 
Details


Available in four prints + black
Drawstring & elastic
Three inch Elastic waistband
Five sizes available! 
Fun tassels that hang off left pocket
Two inseam pockets
Open slits on both sides
All harem pants pack into their pocket 100% cotton","All Flap Pants have fun tassels on the side pocket! 
 
Details


Available in four prints + black
Drawstring & elastic
Three inch Elastic waistband
Five sizes available! 
Fun tassels that hang off lef",ok,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,100.0,False,False,cotton,,Easy Care,"Flap Harem Pant Open on Side. All Flap Pants have fun tassels on the side pocket! 
 
Details


Available in four prints + black
Drawstring & elastic
Three inch Elastic waistband
Five sizes available! 
Fun tassels that hang off lef. Perfect addition to your apparel collection.",100% cotton,COTTON,Off-Duty & Travel,Flap-Kira-Green-XXS,648ab05b37e7,Regular,,,,organic,Spring/Summer,
3,edc56174d659,flap-pant-by-buddha-pants,edc56174d659-a1cd8eb52f89,Brown Zebra / L,Patterned,,Animal,Patterned,https://www.buddhapants.com/cdn/shop/files/flap_b5135c85-febf-4c1b-b184-6ebb9be984af.jpg,,https://www.buddhapants.com/products/flap-pant-by-buddha-pants,Buddha Pants,www.buddhapants.com,Flap Harem Pant Open on Side,Apparel,True,$78.00,78.0,USD,"All Flap Pants have fun tassels on the side pocket! 
 
Details


Available in four prints + black
Drawstring & elastic
Three inch Elastic waistband
Five sizes available! 
Fun tassels that hang off left pocket
Two inseam pockets
Open slits on both sides
All harem pants pack into their pocket 100% cotton","All Flap Pants have fun tassels on the side pocket! 
 
Details


Available in four prints + black
Drawstring & elastic
Three inch Elastic waistband
Five sizes available! 
Fun tassels that hang off lef",ok,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,100.0,False,False,cotton,,Easy Care,"Flap Harem Pant Open on Side. All Flap Pants have fun tassels on the side pocket! 
 
Details


Available in four prints + black
Drawstring & elastic
Three inch Elastic waistband
Five sizes available! 
Fun tassels that hang off lef. Perfect addition to your apparel collection.",100% cotton,COTTON,Off-Duty & Travel,Flap-Kira-Green-XXS,1d7fbd294dc4,Regular,,,,organic,Spring/Summer,
3,6a627b07528a,flower-harem-pants-by-buddha-pants,6a627b07528a-6cb96eac1370,Dandelion / Xxs,Floral,,Floral,Floral,https://www.buddhapants.com/cdn/shop/files/11_12_20-Buddha-Pants-Ecomm-Full-day1810.jpg,,https://www.buddhapants.com/products/flower-harem-pants-by-buddha-pants,Buddha Pants,www.buddhapants.com,Flower Savannah Harem Pant,Apparel,True,$95.00,95.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Flower Savannah Harem Pant. Perfect addition to your apparel collection.,,,Off-Duty & Travel,FLOW-DANDELION-XXS,95372878d00c,Regular,,,,organic,Spring/Summer,
3,6a627b07528a,flower-harem-pants-by-buddha-pants,6a627b07528a-f3ec58a131d1,Dandelion / Xs,Floral,,Floral,Floral,https://www.buddhapants.com/cdn/shop/files/11_12_20-Buddha-Pants-Ecomm-Full-day1810.jpg,,https://www.buddhapants.com/products/flower-harem-pants-by-buddha-pants,Buddha Pants,www.buddhapants.com,Flower Savannah Harem Pant,Apparel,True,$95.00,95.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Flower Savannah Harem Pant. Perfect addition to your apparel collection.,,,Off-Duty & Travel,FLOW-DANDELION-XXS,7a478d5ba1c3,Regular,,,,organic,Spring/Summer,
3,6a627b07528a,flower-harem-pants-by-buddha-pants,6a627b07528a-0eaf1314a1b6,Dandelion / S,Floral,,Floral,Floral,https://www.buddhapants.com/cdn/shop/files/11_12_20-Buddha-Pants-Ecomm-Full-day1810.jpg,,https://www.buddhapants.com/products/flower-harem-pants-by-buddha-pants,Buddha Pants,www.buddhapants.com,Flower Savannah Harem Pant,Apparel,True,$95.00,95.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Flower Savannah Harem Pant. Perfect addition to your apparel collection.,,,Off-Duty & Travel,FLOW-DANDELION-XXS,eae503095a16,Regular,,,,organic,Spring/Summer,
3,6a627b07528a,flower-harem-pants-by-buddha-pants,6a627b07528a-764f95e846f6,Dandelion / M,Floral,,Floral,Floral,https://www.buddhapants.com/cdn/shop/files/11_12_20-Buddha-Pants-Ecomm-Full-day1810.jpg,,https://www.buddhapants.com/products/flower-harem-pants-by-buddha-pants,Buddha Pants,www.buddhapants.com,Flower Savannah Harem Pant,Apparel,True,$95.00,95.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Flower Savannah Harem Pant. Perfect addition to your apparel collection.,,,Off-Duty & Travel,FLOW-DANDELION-XXS,2e572b42f513,Regular,,,,organic,Spring/Summer,
3,6a627b07528a,flower-harem-pants-by-buddha-pants,6a627b07528a-cb56b383a0d7,Dandelion / L,Floral,,Floral,Floral,https://www.buddhapants.com/cdn/shop/files/11_12_20-Buddha-Pants-Ecomm-Full-day1810.jpg,,https://www.buddhapants.com/products/flower-harem-pants-by-buddha-pants,Buddha Pants,www.buddhapants.com,Flower Savannah Harem Pant,Apparel,True,$95.00,95.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Flower Savannah Harem Pant. Perfect addition to your apparel collection.,,,Off-Duty & Travel,FLOW-DANDELION-XXS,255c5e24f62a,Regular,,,,organic,Spring/Summer,
3,6a627b07528a,flower-harem-pants-by-buddha-pants,6a627b07528a-ed70dd3410ed,Dandelion / Xl,Floral,,Floral,Floral,https://www.buddhapants.com/cdn/shop/files/11_12_20-Buddha-Pants-Ecomm-Full-day1810.jpg,,https://www.buddhapants.com/products/flower-harem-pants-by-buddha-pants,Buddha Pants,www.buddhapants.com,Flower Savannah Harem Pant,Apparel,True,$95.00,95.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Flower Savannah Harem Pant. Perfect addition to your apparel collection.,,,Off-Duty & Travel,FLOW-DANDELION-XXS,735b230ac21f,Regular,,,,organic,Spring/Summer,
3,6a627b07528a,flower-harem-pants-by-buddha-pants,6a627b07528a-1ed261dcec6a,Dandelion / Xxl,Floral,,Floral,Floral,https://www.buddhapants.com/cdn/shop/files/11_12_20-Buddha-Pants-Ecomm-Full-day1810.jpg,,https://www.buddhapants.com/products/flower-harem-pants-by-buddha-pants,Buddha Pants,www.buddhapants.com,Flower Savannah Harem Pant,Apparel,True,$95.00,95.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Flower Savannah Harem Pant. Perfect addition to your apparel collection.,,,Off-Duty & Travel,FLOW-DANDELION-XXS,bf157ed4f8a9,Regular,,,,organic,Spring/Summer,
3,6a627b07528a,flower-harem-pants-by-buddha-pants,6a627b07528a-626cdb70da2f,Rose / Xxs,Floral,,Floral,Floral,https://www.buddhapants.com/cdn/shop/files/11_12_20-Buddha-Pants-Ecomm-Full-day1810.jpg,,https://www.buddhapants.com/products/flower-harem-pants-by-buddha-pants,Buddha Pants,www.buddhapants.com,Flower Savannah Harem Pant,Apparel,True,$95.00,95.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Flower Savannah Harem Pant. Perfect addition to your apparel collection.,,,Off-Duty & Travel,FLOW-DANDELION-XXS,bbc76fb8bfd1,Regular,,,,organic,Spring/Summer,
3,6a627b07528a,flower-harem-pants-by-buddha-pants,6a627b07528a-6586beb4f467,Rose / Xs,Floral,,Floral,Floral,https://www.buddhapants.com/cdn/shop/files/11_12_20-Buddha-Pants-Ecomm-Full-day1810.jpg,,https://www.buddhapants.com/products/flower-harem-pants-by-buddha-pants,Buddha Pants,www.buddhapants.com,Flower Savannah Harem Pant,Apparel,True,$95.00,95.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Flower Savannah Harem Pant. Perfect addition to your apparel collection.,,,Off-Duty & Travel,FLOW-DANDELION-XXS,2596dae6b624,Regular,,,,organic,Spring/Summer,
3,6a627b07528a,flower-harem-pants-by-buddha-pants,6a627b07528a-f75d99a16790,Rose / S,Floral,,Floral,Floral,https://www.buddhapants.com/cdn/shop/files/11_12_20-Buddha-Pants-Ecomm-Full-day1810.jpg,,https://www.buddhapants.com/products/flower-harem-pants-by-buddha-pants,Buddha Pants,www.buddhapants.com,Flower Savannah Harem Pant,Apparel,True,$95.00,95.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Flower Savannah Harem Pant. Perfect addition to your apparel collection.,,,Off-Duty & Travel,FLOW-DANDELION-XXS,42fb3ddd52cb,Regular,,,,organic,Spring/Summer,
3,6a627b07528a,flower-harem-pants-by-buddha-pants,6a627b07528a-9ca985eba0fb,Rose / M,Floral,,Floral,Floral,https://www.buddhapants.com/cdn/shop/files/11_12_20-Buddha-Pants-Ecomm-Full-day1810.jpg,,https://www.buddhapants.com/products/flower-harem-pants-by-buddha-pants,Buddha Pants,www.buddhapants.com,Flower Savannah Harem Pant,Apparel,True,$95.00,95.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Flower Savannah Harem Pant. Perfect addition to your apparel collection.,,,Off-Duty & Travel,FLOW-DANDELION-XXS,37eeffa791ef,Regular,,,,organic,Spring/Summer,
3,6a627b07528a,flower-harem-pants-by-buddha-pants,6a627b07528a-103363f47184,Rose / L,Floral,,Floral,Floral,https://www.buddhapants.com/cdn/shop/files/11_12_20-Buddha-Pants-Ecomm-Full-day1810.jpg,,https://www.buddhapants.com/products/flower-harem-pants-by-buddha-pants,Buddha Pants,www.buddhapants.com,Flower Savannah Harem Pant,Apparel,True,$95.00,95.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Flower Savannah Harem Pant. Perfect addition to your apparel collection.,,,Off-Duty & Travel,FLOW-DANDELION-XXS,a2d6c91e14de,Regular,,,,organic,Spring/Summer,
3,6a627b07528a,flower-harem-pants-by-buddha-pants,6a627b07528a-c86be58dd60b,Rose / Xl,Floral,,Floral,Floral,https://www.buddhapants.com/cdn/shop/files/11_12_20-Buddha-Pants-Ecomm-Full-day1810.jpg,,https://www.buddhapants.com/products/flower-harem-pants-by-buddha-pants,Buddha Pants,www.buddhapants.com,Flower Savannah Harem Pant,Apparel,True,$95.00,95.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Flower Savannah Harem Pant. Perfect addition to your apparel collection.,,,Off-Duty & Travel,FLOW-DANDELION-XXS,f663cb20bd25,Regular,,,,organic,Spring/Summer,
3,6a627b07528a,flower-harem-pants-by-buddha-pants,6a627b07528a-328db202ec9d,Rose / Xxl,Floral,,Floral,Floral,https://www.buddhapants.com/cdn/shop/files/11_12_20-Buddha-Pants-Ecomm-Full-day1810.jpg,,https://www.buddhapants.com/products/flower-harem-pants-by-buddha-pants,Buddha Pants,www.buddhapants.com,Flower Savannah Harem Pant,Apparel,True,$95.00,95.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Flower Savannah Harem Pant. Perfect addition to your apparel collection.,,,Off-Duty & Travel,FLOW-DANDELION-XXS,abf860d313bb,Regular,,,,organic,Spring/Summer,
3,6a627b07528a,flower-harem-pants-by-buddha-pants,6a627b07528a-d1864bc68d95,Sakura / Xxs,Floral,,Floral,Floral,https://www.buddhapants.com/cdn/shop/files/11_12_20-Buddha-Pants-Ecomm-Full-day1810.jpg,,https://www.buddhapants.com/products/flower-harem-pants-by-buddha-pants,Buddha Pants,www.buddhapants.com,Flower Savannah Harem Pant,Apparel,True,$95.00,95.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Flower Savannah Harem Pant. Perfect addition to your apparel collection.,,,Off-Duty & Travel,FLOW-DANDELION-XXS,c8becab84f20,Regular,,,,organic,Spring/Summer,
3,6a627b07528a,flower-harem-pants-by-buddha-pants,6a627b07528a-f460625d1170,Sakura / Xs,Floral,,Floral,Floral,https://www.buddhapants.com/cdn/shop/files/11_12_20-Buddha-Pants-Ecomm-Full-day1810.jpg,,https://www.buddhapants.com/products/flower-harem-pants-by-buddha-pants,Buddha Pants,www.buddhapants.com,Flower Savannah Harem Pant,Apparel,True,$95.00,95.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Flower Savannah Harem Pant. Perfect addition to your apparel collection.,,,Off-Duty & Travel,FLOW-DANDELION-XXS,1a45af2c20f5,Regular,,,,organic,Spring/Summer,
3,6a627b07528a,flower-harem-pants-by-buddha-pants,6a627b07528a-a62233fdff15,Sakura / S,Floral,,Floral,Floral,https://www.buddhapants.com/cdn/shop/files/11_12_20-Buddha-Pants-Ecomm-Full-day1810.jpg,,https://www.buddhapants.com/products/flower-harem-pants-by-buddha-pants,Buddha Pants,www.buddhapants.com,Flower Savannah Harem Pant,Apparel,True,$95.00,95.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Flower Savannah Harem Pant. Perfect addition to your apparel collection.,,,Off-Duty & Travel,FLOW-DANDELION-XXS,4908a511250d,Regular,,,,organic,Spring/Summer,
3,6a627b07528a,flower-harem-pants-by-buddha-pants,6a627b07528a-0d1ef42b54b8,Sakura / M,Floral,,Floral,Floral,https://www.buddhapants.com/cdn/shop/files/11_12_20-Buddha-Pants-Ecomm-Full-day1810.jpg,,https://www.buddhapants.com/products/flower-harem-pants-by-buddha-pants,Buddha Pants,www.buddhapants.com,Flower Savannah Harem Pant,Apparel,True,$95.00,95.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Flower Savannah Harem Pant. Perfect addition to your apparel collection.,,,Off-Duty & Travel,FLOW-DANDELION-XXS,f92894753d4d,Regular,,,,organic,Spring/Summer,
3,6a627b07528a,flower-harem-pants-by-buddha-pants,6a627b07528a-8d192b701e73,Sakura / L,Floral,,Floral,Floral,https://www.buddhapants.com/cdn/shop/files/11_12_20-Buddha-Pants-Ecomm-Full-day1810.jpg,,https://www.buddhapants.com/products/flower-harem-pants-by-buddha-pants,Buddha Pants,www.buddhapants.com,Flower Savannah Harem Pant,Apparel,True,$95.00,95.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Flower Savannah Harem Pant. Perfect addition to your apparel collection.,,,Off-Duty & Travel,FLOW-DANDELION-XXS,aa6e8d7684e4,Regular,,,,organic,Spring/Summer,
3,6a627b07528a,flower-harem-pants-by-buddha-pants,6a627b07528a-43646be7c596,Sakura / Xl,Floral,,Floral,Floral,https://www.buddhapants.com/cdn/shop/files/11_12_20-Buddha-Pants-Ecomm-Full-day1810.jpg,,https://www.buddhapants.com/products/flower-harem-pants-by-buddha-pants,Buddha Pants,www.buddhapants.com,Flower Savannah Harem Pant,Apparel,True,$95.00,95.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Flower Savannah Harem Pant. Perfect addition to your apparel collection.,,,Off-Duty & Travel,FLOW-DANDELION-XXS,2198ce4ecf39,Regular,,,,organic,Spring/Summer,
3,6a627b07528a,flower-harem-pants-by-buddha-pants,6a627b07528a-c41fa0899a48,Sakura / Xxl,Floral,,Floral,Floral,https://www.buddhapants.com/cdn/shop/files/11_12_20-Buddha-Pants-Ecomm-Full-day1810.jpg,,https://www.buddhapants.com/products/flower-harem-pants-by-buddha-pants,Buddha Pants,www.buddhapants.com,Flower Savannah Harem Pant,Apparel,True,$95.00,95.0,USD,,,missing_materials,Women,Bottoms,XXS|XS|S|M|L|XL|XXL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Flower Savannah Harem Pant. Perfect addition to your apparel collection.,,,Off-Duty & Travel,FLOW-DANDELION-XXS,376e686ce1d1,Regular,,,,organic,Spring/Summer,
3,dff8daf77470,geneva-dress,dff8daf77470-316c1a9ea0a3,Black / S,Black,,Solid,Black,https://www.buddhapants.com/cdn/shop/files/hi_res-9b-Buddha_Pants_r3_04H_5443_copy.jpg,,https://www.buddhapants.com/products/geneva-dress,Buddha Pants,www.buddhapants.com,Geneva Dress,Apparel,True,$118.00,118.0,USD,"This dress is everything, the most comfortable versatile piece of clothing ever! With two inseam pockets, it packs up into itself. It’s a great cover-up or wear it out with a pair of heels! 
Maxi dresses can be paired with sandals or heels, and can be accessorized with jewelry, belts, or hats to create a unique and stylish look!","This dress is everything, the most comfortable versatile piece of clothing ever! With two inseam pockets, it packs up into itself. It’s a great cover-up or wear it out with a pair of heels! 
Maxi dres",ok,Women,Dresses,XS|S|M|L|XL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,"Geneva Dress. This dress is everything, the most comfortable versatile piece of clothing ever! With two inseam pockets, it packs up into itself. Perfect addition to your apparel collection.",,,Off-Duty & Travel,Geneva-Black-S,60aeb9e5753f,Regular,,,,organic,Spring/Summer,
3,dff8daf77470,geneva-dress,dff8daf77470-4e43a6fab06e,Black / M,Black,,Solid,Black,https://www.buddhapants.com/cdn/shop/files/hi_res-9b-Buddha_Pants_r3_04H_5443_copy.jpg,,https://www.buddhapants.com/products/geneva-dress,Buddha Pants,www.buddhapants.com,Geneva Dress,Apparel,True,$118.00,118.0,USD,"This dress is everything, the most comfortable versatile piece of clothing ever! With two inseam pockets, it packs up into itself. It’s a great cover-up or wear it out with a pair of heels! 
Maxi dresses can be paired with sandals or heels, and can be accessorized with jewelry, belts, or hats to create a unique and stylish look!","This dress is everything, the most comfortable versatile piece of clothing ever! With two inseam pockets, it packs up into itself. It’s a great cover-up or wear it out with a pair of heels! 
Maxi dres",ok,Women,Dresses,XS|S|M|L|XL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,"Geneva Dress. This dress is everything, the most comfortable versatile piece of clothing ever! With two inseam pockets, it packs up into itself. Perfect addition to your apparel collection.",,,Off-Duty & Travel,Geneva-Black-S,e7a9d34949d0,Regular,,,,organic,Spring/Summer,
